Département,Budget,Type nomenclature,Exercice,Type fichier,Date vote,Dépense/Recette,Investissement/Fonctionnement,Réel/Ordre id/Ordre diff,Chapitre,Sous-chapitre,Opération,Article,Rubrique fonctionnelle,Libellé,Code devise,Montant,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C70,,,A70872,R0202   ,Remboursements des frais par les budgets annexes,E,35592.18,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C70,,,A70848,R52     ,Mise à disposition de personnel facturée aux autres organismes,E,3863767.6,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C70,,,A70848,R0202   ,Mise à disposition de personnel facturée aux autres organismes,E,9000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C70,,,A70848,R0201   ,Mise à disposition de personnel facturée aux autres organismes,E,435631.93,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C70,,,A7083,R0202   ,Locations diverses (autres qu immeubles),E,2107.21,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C70,,,A7081,R90     ,Produits des services exploités dans l intérêt du personnel,E,4812.5,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C70,,,A7081,R80     ,Produits des services exploités dans l intérêt du personnel,E,1228.5,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C70,,,A7081,R70     ,Produits des services exploités dans l intérêt du personnel,E,3664.5,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C70,,,A7081,R621    ,Produits des services exploités dans l intérêt du personnel,E,5106.5,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C70,,,A7081,R52     ,Produits des services exploités dans l intérêt du personnel,E,3652.1,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C70,,,A7081,R50     ,Produits des services exploités dans l intérêt du personnel,E,23752.8,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C70,,,A7081,R40     ,Produits des services exploités dans l intérêt du personnel,E,4336.5,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C70,,,A7081,R30     ,Produits des services exploités dans l intérêt du personnel,E,8988,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C70,,,A7081,R221    ,Produits des services exploités dans l intérêt du personnel,E,4739,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C70,,,A7081,R20     ,Produits des services exploités dans l intérêt du personnel,E,1184.6,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C70,,,A7081,R041    ,Produits des services exploités dans l intérêt du personnel,E,241.5,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C70,,,A7081,R021    ,Produits des services exploités dans l intérêt du personnel,E,1085,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C70,,,A7081,R0202   ,Produits des services exploités dans l intérêt du personnel,E,336,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C70,,,A7081,R0201   ,Produits des services exploités dans l intérêt du personnel,E,32048.5,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C70,,,A7067,R81     ,Redevances et droits des services périscolaires et d enseignement,E,52964.73,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C70,,,A7067,R52     ,Redevances et droits des services périscolaires et d enseignement,E,15026.2,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C70,,,A704,R18     ,Travaux,E,5122.04,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C70,,,A70323,R738    ,Redevance d occupation du domaine public départemental,E,11184.19,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C70,,,A70323,R621    ,Redevance d occupation du domaine public départemental,E,975123.16,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C70,,,A70322,R64     ,Droits de stationnement et de location sur le domaine public portuaire et fluvial,E,434772,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C70,,,A70321,R821    ,Droits de stationnement et de location sur la voie publique,E,362986.29,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C70,,,A7022,R738    ,Coupes de bois,E,193383.56,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C017,,,A7788,R567    ,Autres produits exceptionnels,E,604526.96,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C017,,,A773,R564    ,Mandats annulés (sur exercices antérieurs) ou atteints par la déchéance quadriénale,E,40,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C017,,,A75343,R567    ,RSA - Allocations forfaitaires majorées,E,183387.53,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C017,,,A75342,R567    ,RSA - Montant forfaitaire,E,2366008.06,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C017,,,A74783,R567    ,Fonds de mobilisation départemental pour l insertion,E,9383159,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C017,,,A74771,R561    ,Fonds social européen,E,115999.32,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C017,,,A7081,R568    ,Produits des services exploités dans l intérêt du personnel,E,2450,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C016,,,A773,R553    ,Mandats annulés (sur exercices antérieurs) ou atteints par la déchéance quadriénale,E,33575.88,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C016,,,A773,R550    ,Mandats annulés (sur exercices antérieurs) ou atteints par la déchéance quadriénale,E,952813.13,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C016,,,A7718,R550    ,Autres produits exceptionnels sur opérations de gestion,E,7740.17,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C016,,,A7714,R551    ,Recouvrements sur créances admises en non valeur,E,5867.06,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C016,,,A7533,R553    ,APA,E,879.1,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C016,,,A7533,R551    ,APA,E,96353.67,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C016,,,A747811,R550    ,Dotation versée au titre de l APA,E,41216199.04,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C015,,,A7714,R5471   ,Recouvrements sur créances admises en non valeur,E,6987.96,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C015,,,A7531,R5471   ,Recouvrement des indus RMI,E,150,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C015,,,A7472,R544    ,Participations des régions,E,72083.63,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2015,CA,14/04/2016,R,F,OR,C015,,,A74718,R543    ,Autres participations de l Etat,E,155875,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
