Département,Budget,Type nomenclature,Exercice,Type fichier,Date vote,Dépense/Recette,Investissement/Fonctionnement,Réel/Ordre id/Ordre diff,Chapitre,Sous-chapitre,Opération,Article,Rubrique fonctionnelle,Libellé,Code devise,Montant,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C70,,,A7081,R221    ,Produits des services exploités dans l intérêt du personnel,E,4293.3,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C70,,,A7081,R20     ,Produits des services exploités dans l intérêt du personnel,E,1250.7,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C70,,,A7081,R041    ,Produits des services exploités dans l intérêt du personnel,E,270.6,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C70,,,A7081,R021    ,Produits des services exploités dans l intérêt du personnel,E,2303.4,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C70,,,A7081,R0202   ,Produits des services exploités dans l intérêt du personnel,E,333.3,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C70,,,A7081,R0201   ,Produits des services exploités dans l intérêt du personnel,E,30640.5,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C70,,,A7067,R81     ,Redevances et droits des services périscolaires et d enseignement,E,91607.27,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C70,,,A7067,R52     ,Redevances et droits des services périscolaires et d enseignement,E,12978,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C70,,,A704,R18     ,Travaux,E,5613.66,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C70,,,A70323,R738    ,Redevance d occupation du domaine public départemental,E,7456.24,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C70,,,A70323,R621    ,Redevance d occupation du domaine public départemental,E,996029.68,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C70,,,A70323,R33     ,Redevance d occupation du domaine public départemental,E,1162,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C70,,,A70322,R64     ,Droits de stationnement et de location sur le domaine public portuaire et fluvial,E,484292.24,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C70,,,A70321,R821    ,Droits de stationnement et de location sur la voie publique,E,247305.31,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C70,,,A7022,R738    ,Coupes de bois,E,80530.76,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C017,,,A773,R564    ,Mandats annulés (sur exercices antérieurs) ou atteints par la déchéance quadriénale,E,12305.29,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C017,,,A7718,R564    ,Autres produits exceptionnels sur opérations de gestion,E,585510.07,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C017,,,A75343,R567    ,RSA - Allocations forfaitaires majorées,E,105577.63,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C017,,,A75342,R567    ,RSA - Montant forfaitaire,E,1362934.73,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C017,,,A74788,R564    ,Autres,E,756328,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C017,,,A74783,R567    ,Fonds de mobilisation départemental pour l insertion,E,9153241,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C017,,,A74771,R561    ,Fonds social européen,E,320042.29,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C017,,,A7081,R568    ,Produits des services exploités dans l intérêt du personnel,E,2141.7,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C017,,,A7081,R561    ,Produits des services exploités dans l intérêt du personnel,E,132,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C016,,,A773,R550    ,Mandats annulés (sur exercices antérieurs) ou atteints par la déchéance quadriénale,E,1655145.31,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C016,,,A7718,R550    ,Autres produits exceptionnels sur opérations de gestion,E,59898.92,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C016,,,A7714,R553    ,Recouvrements sur créances admises en non valeur,E,1096.52,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C016,,,A7714,R551    ,Recouvrements sur créances admises en non valeur,E,1238.23,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C016,,,A7533,R553    ,APA,E,1244.54,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C016,,,A7533,R551    ,APA,E,187288,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C016,,,A747811,R550    ,Dotation versée au titre de l APA,E,42392771.77,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C015,,,A7714,R5471   ,Recouvrements sur créances admises en non valeur,E,9923.25,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C015,,,A7531,R5471   ,Recouvrement des indus RMI,E,18852.82,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C015,,,A7472,R544    ,Participations des régions,E,62570.92,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C013,,,A6479,R0201   ,Remboursements sur autres charges sociales,E,19771.45,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C013,,,A6459,R0201   ,Remboursements sur charges de Sécurité Sociale et de prévoyance,E,13824.88,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C013,,,A6419,R52     ,Remboursements sur rémunérations du personnel,E,65.28,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C013,,,A6419,R221    ,Remboursements sur rémunérations du personnel,E,164.87,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C013,,,A6419,R041    ,Remboursements sur rémunérations du personnel,E,290.25,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C013,,,A6419,R021    ,Remboursements sur rémunérations du personnel,E,110.84,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C013,,,A6419,R0202   ,Remboursements sur rémunérations du personnel,E,520.16,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2014,CA,30/04/2015,R,F,OR,C013,,,A6419,R0201   ,Remboursements sur rémunérations du personnel,E,438386.83,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2014,CA,30/04/2015,R,F,OE,C042,,,A7811,R01     ,Reprises sur amortissements des immobilisations incorporelles et corporelles,E,9472.32,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2014,CA,30/04/2015,R,F,OE,C042,,,A777.,R01     ,O - Quote-part des subventions d investissement transférées au résultat de l exercice,E,2976979,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2014,CA,30/04/2015,R,F,OE,C042,,,A7761,R01     ,Différences sur réalisations (négative) reprises au compte de résultat,E,1630551.53,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
