Département,Budget,Type nomenclature,Exercice,Type fichier,Date vote,Dépense/Recette,Investissement/Fonctionnement,Réel/Ordre id/Ordre diff,Chapitre,Sous-chapitre,Opération,Article,Rubrique fonctionnelle,Libellé,Code devise,Montant,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2010,CA,23/04/2011,R,F,OR,C015,,,A7711 ,R541    ,Dédits et pénalités perçus,E,181720.88,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2010,CA,23/04/2011,R,F,OR,C015,,,A7531,R5471   ,Recouvrement des indus RMI,E,1628529.87,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2010,CA,23/04/2011,R,F,OR,C015,,,A74783,R5471   ,Fonds de mobilisation départemental pour l insertion,E,8952799,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2010,CA,23/04/2011,R,F,OR,C015,,,A7472,R544    ,Participations des régions,E,48646.05,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2010,CA,23/04/2011,R,F,OR,C015,,,A74718,R543    ,Autres participations de l Etat,E,29092.7,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2010,CA,23/04/2011,R,F,OR,C013,,,A6489,R0201   ,Remboursements au titre du Fonds de compensation de cessation progressive d activité,E,4951.79,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2010,CA,23/04/2011,R,F,OR,C013,,,A6479,R0201   ,Remboursements sur autres charges sociales,E,124633.24,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2010,CA,23/04/2011,R,F,OR,C013,,,A6419,R0201   ,Remboursements sur rémunérations du personnel,E,871645.48,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2010,CA,23/04/2011,R,F,OR,C013,,,A6096,R0202   ,Rabais. remises et ristournes obtenus sur achats d approvisionnements non stockés,E,1646.1,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2010,CA,23/04/2011,R,F,OE,C042,,,A7811,R01     ,Reprises sur amortissements des immobilisations incorporelles et corporelles,E,114894,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2010,CA,23/04/2011,R,F,OE,C042,,,A777.,R01     ,O - Quote-part des subventions d investissement transférées au résultat de l exercice,E,1041038.5,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2010,CA,23/04/2011,R,F,OE,C042,,,A7761,R01     ,Différences sur réalisations (négative) reprises au compte de résultat,E,624442.65,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2010,CA,23/04/2011,D,I,OR,C454411,,,A454411,R01     ,Dépenses - Opération aménagement foncier (1),E,307243.54,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2010,CA,23/04/2011,D,I,OR,C27,,,A27634,R01     ,Créances sur les communes et structures intercommunales,E,44174.67,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2010,CA,23/04/2011,D,I,OR,C27,,,A27631,R01     ,Créances sur l Etat et les établissements nationaux,E,1583333.05,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2010,CA,23/04/2011,D,I,OR,C27,,,A2761,R01     ,Créances pour avances en garanties d emprunt,E,19203.45,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2010,CA,23/04/2011,D,I,OR,C27,,,A275,R01     ,Dépots et cautionnements versés,E,3212.65,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2010,CA,23/04/2011,D,I,OR,C27,,,A2748,R01     ,Autres prêts,E,11887.21,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2010,CA,23/04/2011,D,I,OR,C26,,,A261,R01     ,Titres de participation,E,10016,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2010,CA,23/04/2011,D,I,OR,C23,,,A238 ,R23     ,Avances versées sur commandes d immobilisations corporelles,E,81222.98,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2010,CA,23/04/2011,D,I,OR,C23,,,A23153,R80     ,Réseaux divers en cours,E,484218.94,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2010,CA,23/04/2011,D,I,OR,C23,,,A23153,R64     ,Réseaux divers en cours,E,3770517.77,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2010,CA,23/04/2011,D,I,OR,C23,,,A23153,R33     ,Réseaux divers en cours,E,90501.92,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2010,CA,23/04/2011,D,I,OR,C23,,,A23153,R18     ,Réseaux divers en cours,E,430.09,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2010,CA,23/04/2011,D,I,OR,C23,,,A23153,R0202   ,Réseaux divers en cours,E,61241.95,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2010,CA,23/04/2011,D,I,OR,C23,,,A23152,R64     ,Installations de voirie en cours,E,7708.22,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2010,CA,23/04/2011,D,I,OR,C23,,,A23152,R621    ,Installations de voirie en cours,E,299302.66,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2010,CA,23/04/2011,D,I,OR,C23,,,A23151,R64     ,Réseaux de voirie en cours,E,10919.1,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2010,CA,23/04/2011,D,I,OR,C23,,,A23151,R621    ,Réseaux de voirie en cours,E,51787109.45,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2010,CA,23/04/2011,D,I,OR,C23,,,A23151,R52     ,Réseaux de voirie en cours,E,140132.66,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2010,CA,23/04/2011,D,I,OR,C23,,,A23151,R18     ,Réseaux de voirie en cours,E,103455.33,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2010,CA,23/04/2011,D,I,OR,C23,,,A2314,R738    ,Constructions sur sol d autrui en cours,E,608004.27,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2010,CA,23/04/2011,D,I,OR,C23,,,A231351,R738    ,Immobilisations corporelles en cours - Bâtiments publics,E,5582.88,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2010,CA,23/04/2011,D,I,OR,C23,,,A231351,R60     ,Immobilisations corporelles en cours - Bâtiments publics,E,14291.31,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2010,CA,23/04/2011,D,I,OR,C23,,,A231351,R51     ,Immobilisations corporelles en cours - Bâtiments publics,E,28926.21,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2010,CA,23/04/2011,D,I,OR,C23,,,A231351,R50     ,Immobilisations corporelles en cours - Bâtiments publics,E,742077.21,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2010,CA,23/04/2011,D,I,OR,C23,,,A231351,R33     ,Immobilisations corporelles en cours - Bâtiments publics,E,2497.89,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2010,CA,23/04/2011,D,I,OR,C23,,,A231351,R221    ,Immobilisations corporelles en cours - Bâtiments publics,E,9078875.56,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2010,CA,23/04/2011,D,I,OR,C23,,,A231351,R20     ,Immobilisations corporelles en cours - Bâtiments publics,E,29203.32,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2010,CA,23/04/2011,D,I,OR,C23,,,A231351,R11     ,Immobilisations corporelles en cours - Bâtiments publics,E,202655.99,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2010,CA,23/04/2011,D,I,OR,C23,,,A231351,R0202   ,Immobilisations corporelles en cours - Bâtiments publics,E,2271853.06,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2010,CA,23/04/2011,D,I,OR,C23,,,A231318,R64     ,Immobilisations corporelles en cours - autres bâtiments publics,E,224.46,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2010,CA,23/04/2011,D,I,OR,C23,,,A231318,R312    ,Immobilisations corporelles en cours - autres bâtiments publics,E,537121.96,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2010,CA,23/04/2011,D,I,OR,C23,,,A231318,R11     ,Immobilisations corporelles en cours - autres bâtiments publics,E,3001352.08,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2010,CA,23/04/2011,D,I,OR,C23,,,A231314,R315    ,Immobilisations corporelles en cours - bâtiments culturels et sportifs,E,2381667.22,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
