Département,Budget,Type nomenclature,Exercice,Type fichier,Date vote,Dépense/Recette,Investissement/Fonctionnement,Réel/Ordre id/Ordre diff,Chapitre,Sous-chapitre,Opération,Article,Rubrique fonctionnelle,Libellé,Code devise,Montant,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C23,,,A23151,R621    ,Réseaux de voirie en cours,E,36042230.05,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C23,,,A23151,R52     ,Réseaux de voirie en cours,E,355450.9,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C23,,,A23151,R18     ,Réseaux de voirie en cours,E,752916.5,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C23,,,A2314,R738    ,Constructions sur sol d autrui en cours,E,4475813.48,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C23,,,A231351,R738    ,Immobilisations corporelles en cours - Bâtiments publics,E,724.58,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C23,,,A231351,R621    ,Immobilisations corporelles en cours - Bâtiments publics,E,11703.6,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C23,,,A231351,R60     ,Immobilisations corporelles en cours - Bâtiments publics,E,450403.38,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C23,,,A231351,R52     ,Immobilisations corporelles en cours - Bâtiments publics,E,87661.11,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C23,,,A231351,R51     ,Immobilisations corporelles en cours - Bâtiments publics,E,158541.33,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C23,,,A231351,R50     ,Immobilisations corporelles en cours - Bâtiments publics,E,140303.64,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C23,,,A231351,R315    ,Immobilisations corporelles en cours - Bâtiments publics,E,181939.36,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C23,,,A231351,R313    ,Immobilisations corporelles en cours - Bâtiments publics,E,14333.39,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C23,,,A231351,R221    ,Immobilisations corporelles en cours - Bâtiments publics,E,5267757.95,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C23,,,A231351,R20     ,Immobilisations corporelles en cours - Bâtiments publics,E,1460242.42,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C23,,,A231351,R0202   ,Immobilisations corporelles en cours - Bâtiments publics,E,10974962.34,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C23,,,A231318,R621    ,Immobilisations corporelles en cours - autres bâtiments publics,E,198106.1,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C23,,,A231318,R312    ,Immobilisations corporelles en cours - autres bâtiments publics,E,23723.58,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C23,,,A231313,R50     ,Immobilisations corporelles en cours - bâtiments sociaux et médico-sociaux,E,2248157.28,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C23,,,A231312,R221    ,Immobilisations corporelles en cours - bâtiments scolaires,E,36111237.86,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C23,,,A231311,R0202   ,Immobilisations corporelles en cours - bâtiments administratifs,E,38529.63,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C23,,,A2312,R738    ,Agencements et aménagements de terrains,E,1364396.38,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C21,,,A2188,R50     ,Autres,E,44999.29,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C21,,,A2188,R41     ,Autres,E,22901.77,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C21,,,A2188,R32     ,Autres,E,11419.5,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C21,,,A2188,R315    ,Autres,E,61734.52,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C21,,,A2188,R0202   ,Autres,E,196808.59,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C21,,,A2185,R221    ,Matériel de téléphonie,E,11002.53,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C21,,,A2185,R0202   ,Matériel de téléphonie,E,135689.22,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C21,,,A21848,R738    ,Autre matériel de bureau et mobilier,E,3914.91,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C21,,,A21848,R52     ,Autre matériel de bureau et mobilier,E,21100.45,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C21,,,A21848,R50     ,Autre matériel de bureau et mobilier,E,55329.02,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C21,,,A21848,R315    ,Autre matériel de bureau et mobilier,E,70958.3,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C21,,,A21848,R0202   ,Autre matériel de bureau et mobilier,E,491131.15,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C21,,,A21841 ,R221    ,Matériel de bureau et mobilier scolaire,E,1092623.72,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C21,,,A21838,R52     ,Autre matériel informatique,E,63476.89,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C21,,,A21838,R221    ,Autre matériel informatique,E,584708.93,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C21,,,A21838,R021    ,Autre matériel informatique,E,15030.15,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C21,,,A21838,R0202   ,Autre matériel informatique,E,1404800.3,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C21,,,A21831 ,R221    ,Matériel informatique scolaire,E,2183925.77,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C21,,,A2182,R64     ,Matériel de transports,E,24983.48,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C21,,,A2182,R621    ,Matériel de transports,E,1314542.02,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C21,,,A2182,R0202   ,Matériel de transports,E,260659.62,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C21,,,A2181,R0202   ,Installations générales. agencements et aménagements divers,E,153446.01,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C21,,,A216,R315    ,Collections et oeuvres d art,E,16011.14,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2016,CA,07/04/2017,D,I,OR,C21,,,A2157 ,R738    ,Matériel et outillage technique,E,12499.2,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
