Département,Budget,Type nomenclature,Exercice,Type fichier,Date vote,Dépense/Recette,Investissement/Fonctionnement,Réel/Ordre id/Ordre diff,Chapitre,Sous-chapitre,Opération,Article,Rubrique fonctionnelle,Libellé,Code devise,Montant,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2013,CA,11/04/2014,R,I,OI,C041,,,A2033.,R01     ,Frais d insertion,E,38966.29,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2013,CA,11/04/2014,R,I,OI,C041,,,A2031,R01     ,Frais d études,E,3434199.17,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A28188,R01     ,Amortissement des autres immobilisations corporelles,E,353953.14,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A28185,R01     ,Amortissement du matériel de téléphonie,E,167922.11,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A281848,R01     ,Amortissement autres matériels de bureau et mobiliers,E,764527.02,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A281838,R01     ,Amortissement autre matériel informatique,E,1106222.12,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A28182,R01     ,Amortissement du matériel de transport,E,1907137.42,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A28181,R01     ,Amortissement des installations générales. agencements et aménagements divers,E,302421,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A2817318,R01     ,Amortissement des autres bâtiments publics reçus au titre d une mise à disposition,E,362,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A28157,R01     ,Amortissement du matériel et outillage techniques,E,325237.67,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A2814,R01     ,Amortissement des constructions sur sol d autrui,E,16274,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A281351,R01     ,Amortissement des installations générales. agencements. aménagement des bâtiments publics,E,2162751,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A281318,R01     ,Amortissement des autres bâtiments publics,E,689302,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A281314,R01     ,Amortissement des bâtiments culturels et sportifs,E,758734,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A281313,R01     ,Amortissement des bâtiments sociaux et médico-sociaux,E,920969,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A281312,R01     ,Amortissement des bâtiments scolaires,E,9008282,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A281311,R01     ,Amortissement des bâtiments administratifs,E,1910944,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A28128,R01     ,Amortissement des autres agencements et aménagements,E,2504,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A2808,R01     ,Amortissement des autres immobilisations incorporelles,E,73790.05,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A28051,R01     ,Amortissement des concessions et droits similaires,E,1531254.76,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A2804412,R01     ,Amort subv équipt en nature aux organismes publics - Bâtiments et installations,E,86,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A280432,R01     ,Amort subv équipt aux éts scolaires pour dépenses d équipt - Bâtiments et installations,E,1221334,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A280431,R01     ,Amort subv équipt aux éts scolaires pour dépenses d équipt - Biens mobiliers. matériel et études,E,803390,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A280422,R01     ,Amort subv équipt aux personnes de droit privé - Bâtiments et installations,E,606380,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A280421,R01     ,Amort subv équipt aux personnes de droit privé - Biens mobiliers. matériel et études,E,12786403.18,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A2804183,R01     ,Amort subv équipt aux organismes publics divers - Projets d infrastructures d intérêt national,E,400254,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A2804182,R01     ,Amort subv équipt aux organismes publics divers - Bâtiments et installations,E,8068552,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A2804181,R01     ,Amort subv équipt aux organismes publics divers - Biens mobiliers. matériel et études,E,92968,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A28041782,R01     ,Amort subv équipt aux éts publics locaux - Bâtiments et installations,E,66513,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A28041722,R01     ,Amort subv équipt aux CCAS - Bâtiments et installations,E,26545,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A28041721,R01     ,Amort subv équipt aux CCAS - Biens mobiliers. matériel et études,E,18654,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A2804162,R01     ,Amort subv équipt aux SPIC - Bâtiments et installations,E,76763,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A2804152,R01     ,Amort subv équipt aux groupements de collectivités - Bâtiments et installations,E,815726,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A2804151,R01     ,Amort subv équipt aux groupements de collectivités - Biens mobiliers. matériel et études,E,73776,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A2804142,R01     ,Amort subv équipt aux communes et SI - Bâtiments et installations,E,27722643,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A2804141,R01     ,Amort subv équipt aux communes et SI - Biens mobiliers. matériel et études,E,518749,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A2804132,R01     ,Amort subv équipt aux Départements - Bâtiments et installations,E,366101,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A2804122,R01     ,Amort subv équipt aux Régions - Bâtiments et installations,E,124053,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A2804112,R01     ,Amort subv équipt à l Etat - Bâtiments et installations,E,1677699,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A28033,R01     ,Frais d insertion,E,16474,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A28031,R01     ,Frais d études,E,273800,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A2188.,R01     ,Autres,E,291.44,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A21848.,R01     ,Autre matériel de bureau et mobilier,E,9223.15,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A21838.,R01     ,Autre matériel informatique,E,11203.12,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2013,CA,11/04/2014,R,I,OE,C040,,,A2182.,R01     ,Matériel de transport,E,1174696.09,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
