Département,Budget,Type nomenclature,Exercice,Type fichier,Date vote,Dépense/Recette,Investissement/Fonctionnement,Réel/Ordre id/Ordre diff,Chapitre,Sous-chapitre,Opération,Article,Rubrique fonctionnelle,Libellé,Code devise,Montant,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C23,,,A231351,R50     ,Immobilisations corporelles en cours - Bâtiments publics,E,214822.8,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C23,,,A231351,R33     ,Immobilisations corporelles en cours - Bâtiments publics,E,8970,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C23,,,A231351,R32     ,Immobilisations corporelles en cours - Bâtiments publics,E,32238.48,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C23,,,A231351,R315    ,Immobilisations corporelles en cours - Bâtiments publics,E,303042.63,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C23,,,A231351,R313    ,Immobilisations corporelles en cours - Bâtiments publics,E,7564.1,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C23,,,A231351,R221    ,Immobilisations corporelles en cours - Bâtiments publics,E,9984406.91,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C23,,,A231351,R20     ,Immobilisations corporelles en cours - Bâtiments publics,E,147725.58,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C23,,,A231351,R11     ,Immobilisations corporelles en cours - Bâtiments publics,E,36337.58,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C23,,,A231351,R0202   ,Immobilisations corporelles en cours - Bâtiments publics,E,7149769.41,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C23,,,A231318,R64     ,Immobilisations corporelles en cours - autres bâtiments publics,E,329421.15,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C23,,,A231318,R312    ,Immobilisations corporelles en cours - autres bâtiments publics,E,444503.83,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C23,,,A231318,R11     ,Immobilisations corporelles en cours - autres bâtiments publics,E,4286807.94,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C23,,,A231314,R315    ,Immobilisations corporelles en cours - bâtiments culturels et sportifs,E,6818290.1,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C23,,,A231313,R52     ,Immobilisations corporelles en cours - bâtiments sociaux et médico-sociaux,E,9744015.94,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C23,,,A231313,R51     ,Immobilisations corporelles en cours - bâtiments sociaux et médico-sociaux,E,294358.91,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C23,,,A231313,R50     ,Immobilisations corporelles en cours - bâtiments sociaux et médico-sociaux,E,109595.35,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C23,,,A231312,R23     ,Immobilisations corporelles en cours - bâtiments scolaires,E,14689.12,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C23,,,A231312,R221    ,Immobilisations corporelles en cours - bâtiments scolaires,E,41289203.57,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C23,,,A231312,R20     ,Immobilisations corporelles en cours - bâtiments scolaires,E,21243.89,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C23,,,A231311,R20     ,Immobilisations corporelles en cours - bâtiments administratifs,E,73218.82,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C23,,,A231311,R0202   ,Immobilisations corporelles en cours - bâtiments administratifs,E,3788769.45,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C23,,,A2312,R738    ,Agencements et aménagements de terrains,E,125675.68,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C23,,,A2312,R64     ,Agencements et aménagements de terrains,E,296330.18,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C23,,,A2312,R33     ,Agencements et aménagements de terrains,E,54248.94,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C21,,,A2188,R41     ,Autres,E,15218.01,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C21,,,A2188,R32     ,Autres,E,13034.08,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C21,,,A2188,R315    ,Autres,E,110991.37,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C21,,,A2188,R0202   ,Autres,E,177675.9,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C21,,,A2185,R0202   ,Matériel de téléphonie,E,138202.46,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C21,,,A21848,R64     ,Autre matériel de bureau et mobilier,E,7976.6,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C21,,,A21848,R52     ,Autre matériel de bureau et mobilier,E,8835.84,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C21,,,A21848,R32     ,Autre matériel de bureau et mobilier,E,5814.28,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C21,,,A21848,R315    ,Autre matériel de bureau et mobilier,E,198630.44,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C21,,,A21848,R0202   ,Autre matériel de bureau et mobilier,E,733965.5,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C21,,,A21841 ,R221    ,Matériel de bureau et mobilier scolaire,E,933301.34,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C21,,,A21838,R52     ,Autre matériel informatique,E,29320.1,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C21,,,A21838,R0202   ,Autre matériel informatique,E,1188579.55,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C21,,,A21831 ,R221    ,Matériel informatique scolaire,E,230559.24,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C21,,,A2182,R738    ,Matériel de transports,E,17456.45,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C21,,,A2182,R621    ,Matériel de transports,E,961037.9,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C21,,,A2182,R0202   ,Matériel de transports,E,160481.85,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C21,,,A2181,R0202   ,Installations générales. agencements et aménagements divers,E,294815.56,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C21,,,A217318,R60     ,Autres bâtiments publics reçus au titre d une mise à disposition,E,3157.44,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C21,,,A216,R315    ,Collections et oeuvres d art,E,42808.6,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2009,CA,26/03/2010,D,I,OR,C21,,,A216,R311    ,Collections et oeuvres d art,E,50028.75,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
